player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ibrahim Amadou,fr FRA,MF,Angers,27,1993,24.0,20.0,1504.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.3,0.12,0.02,0.14,0.12,0.14,16.7,15.0,5.0,0.0,33.3,0.9,0.3,0.0,0.0,0.14,-2.1,-2.1,596.0,689.0,86.5,10899.0,2957.0,259.0,289.0,89.6,262.0,285.0,91.9,65.0,93.0,69.9,-0.3,6.0,43.0,2.0,0.0,45.0,668.0,21.0,20.0,2.0,104.0,14.0,3.0,0.0,0.0,0.0,0.0,557.0,51.0,81.0,48.0,594.0,28.0,1.0,1.0,1.0,8.0,12.0,9.0,25.0,1.5,21.0,0.0,0.0,2.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,44.0,30.0,15.0,27.0,2.0,8.0,30.0,26.7,22.0,404.0,112.0,27.7,145.0,226.0,33.0,18.0,5.0,0.0,13.0,29.0,36.0,0.0,857.0,36.0,224.0,566.0,106.0,14.0,838.0,7.0,10.0,70.0,8.0,0.0,542.0,2217.0,1171.0,36.0,12.0,5.0,596.0,546.0,91.6,7.0,23.0,0.0,34.0,6.0,0.0,0.0,0.0,0.0,145.0,24.0,16.0,60.0
Romain Amalfitano,fr FRA,"FW,DF",Dijon,30,1989,2.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,1.3,2.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.02,0.0,0.0,47.0,58.0,81.0,1006.0,342.0,15.0,16.0,93.8,22.0,28.0,78.6,10.0,14.0,71.4,0.0,1.0,5.0,0.0,0.0,8.0,52.0,6.0,1.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,42.0,8.0,8.0,4.0,48.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,1.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,40.0,3.0,13.0,2.0,15.4,9.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,69.0,4.0,20.0,33.0,24.0,0.0,63.0,1.0,1.0,100.0,1.0,0.0,44.0,313.0,188.0,13.0,3.0,0.0,53.0,47.0,88.7,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0
Jordan Amavi,fr FRA,DF,Marseille,26,1994,13.0,10.0,813.0,1.0,0.0,0.0,0.0,3.0,1.0,0.11,0.0,0.11,0.11,0.11,0.2,0.2,0.3,0.02,0.03,0.06,0.02,0.06,9.0,4.0,1.0,0.0,25.0,0.44,0.11,0.25,1.0,0.05,0.8,0.8,355.0,441.0,80.5,6574.0,2023.0,165.0,192.0,85.9,134.0,168.0,79.8,49.0,62.0,79.0,-0.3,5.0,15.0,6.0,1.0,24.0,363.0,78.0,7.0,0.0,64.0,13.0,9.0,0.0,0.0,0.0,0.0,228.0,119.0,94.0,239.0,90.0,23.0,71.0,2.0,1.0,9.0,3.0,15.0,16.0,1.77,7.0,1.0,1.0,1.0,6.0,5.0,0.55,2.0,0.0,0.0,1.0,2.0,0.0,20.0,12.0,17.0,2.0,1.0,8.0,11.0,72.7,3.0,85.0,17.0,20.0,52.0,21.0,12.0,29.0,4.0,0.0,25.0,13.0,35.0,1.0,574.0,39.0,208.0,279.0,126.0,10.0,502.0,13.0,24.0,54.2,14.0,0.0,301.0,1334.0,737.0,30.0,13.0,3.0,341.0,308.0,90.3,7.0,12.0,0.0,12.0,14.0,1.0,1.0,0.0,0.0,85.0,22.0,12.0,64.7
Thierry Ambrose,fr FRA,FW,Metz,23,1997,23.0,5.0,753.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,1.4,1.4,1.5,0.17,0.18,0.35,0.17,0.35,8.4,19.0,7.0,0.0,36.8,2.27,0.84,0.0,0.0,0.07,-1.4,-1.4,174.0,253.0,68.8,3217.0,772.0,78.0,113.0,69.0,67.0,84.0,79.8,22.0,34.0,64.7,-0.5,12.0,21.0,9.0,2.0,25.0,240.0,13.0,2.0,1.0,82.0,11.0,14.0,3.0,2.0,1.0,0.0,151.0,37.0,65.0,42.0,171.0,19.0,1.0,1.0,1.0,6.0,7.0,15.0,25.0,2.99,18.0,1.0,3.0,1.0,2.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,2.0,6.0,1.0,8.0,12.5,7.0,158.0,39.0,24.7,8.0,84.0,66.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,375.0,4.0,16.0,207.0,183.0,41.0,362.0,18.0,32.0,56.3,19.0,0.0,277.0,1472.0,725.0,35.0,18.0,7.0,462.0,292.0,63.2,21.0,42.0,0.0,23.0,9.0,3.0,0.0,0.0,0.0,46.0,21.0,26.0,44.7
Joachim Andersen,dk DEN,DF,Lyon,24,1996,3.0,2.0,192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.14,0.0,0.14,0.14,0.14,2.1,5.0,0.0,1.0,0.0,2.34,0.0,0.0,0.0,0.06,-0.3,-0.3,105.0,117.0,89.7,2260.0,829.0,30.0,31.0,96.8,56.0,60.0,93.3,18.0,24.0,75.0,0.0,0.0,8.0,0.0,0.0,7.0,111.0,6.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,89.0,11.0,17.0,9.0,96.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,5.0,21.7,9.0,12.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,138.0,15.0,68.0,64.0,14.0,2.0,132.0,0.0,0.0,0.0,0.0,0.0,82.0,455.0,251.0,9.0,2.0,0.0,98.0,96.0,98.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,100.0
Benjamin André,fr FRA,MF,Lille,29,1990,35.0,35.0,2885.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.03,0.03,0.0,0.03,1.1,1.1,1.3,0.03,0.04,0.08,0.03,0.08,32.1,20.0,7.0,0.0,35.0,0.62,0.22,0.0,0.0,0.06,-1.1,-1.1,1737.0,2042.0,85.1,30245.0,7619.0,844.0,934.0,90.4,651.0,742.0,87.7,197.0,271.0,72.7,-0.3,21.0,195.0,12.0,3.0,174.0,2012.0,30.0,27.0,3.0,310.0,45.0,12.0,0.0,0.0,0.0,0.0,1491.0,286.0,265.0,250.0,1607.0,107.0,3.0,16.0,5.0,36.0,42.0,40.0,55.0,1.72,47.0,0.0,3.0,2.0,3.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,111.0,87.0,46.0,57.0,8.0,50.0,125.0,40.0,75.0,688.0,237.0,34.4,213.0,407.0,68.0,69.0,13.0,1.0,56.0,61.0,75.0,0.0,2442.0,81.0,496.0,1637.0,428.0,41.0,2415.0,28.0,42.0,66.7,29.0,0.0,1488.0,6818.0,3210.0,149.0,42.0,2.0,1800.0,1639.0,91.1,24.0,50.0,0.0,70.0,55.0,0.0,0.0,0.0,0.0,401.0,92.0,70.0,56.8
Victorien Angban,ci CIV,MF,Metz,23,1996,26.0,21.0,1672.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,0.5,0.02,0.03,0.04,0.02,0.04,18.6,6.0,1.0,0.0,16.7,0.32,0.05,0.0,0.0,0.05,-0.3,-0.3,777.0,878.0,88.5,15610.0,3664.0,286.0,304.0,94.1,354.0,393.0,90.1,132.0,162.0,81.5,0.5,12.0,68.0,9.0,1.0,68.0,859.0,19.0,15.0,0.0,134.0,27.0,6.0,0.0,0.0,0.0,0.0,693.0,88.0,97.0,101.0,743.0,21.0,4.0,0.0,1.0,12.0,18.0,14.0,26.0,1.4,25.0,0.0,0.0,0.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,16.0,17.0,2.0,17.0,37.0,45.9,20.0,243.0,88.0,36.2,88.0,128.0,27.0,28.0,4.0,0.0,24.0,13.0,9.0,0.0,1038.0,25.0,253.0,657.0,210.0,10.0,1022.0,22.0,31.0,71.0,23.0,0.0,793.0,3844.0,1843.0,65.0,19.0,0.0,779.0,736.0,94.5,20.0,32.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,190.0,10.0,21.0,32.3
Houssem Aouar,fr FRA,"MF,FW",Lyon,22,1998,30.0,23.0,1781.0,7.0,3.0,2.0,2.0,3.0,1.0,0.35,0.15,0.51,0.25,0.4,10.3,8.8,4.0,0.52,0.2,0.72,0.44,0.65,19.8,71.0,25.0,0.0,35.2,3.59,1.26,0.07,0.2,0.12,-3.3,-3.8,852.0,1009.0,84.4,13252.0,3622.0,462.0,511.0,90.4,295.0,341.0,86.5,62.0,90.0,68.9,-1.0,37.0,87.0,25.0,1.0,98.0,969.0,40.0,10.0,4.0,130.0,17.0,20.0,12.0,4.0,1.0,0.0,860.0,94.0,55.0,103.0,883.0,12.0,7.0,0.0,4.0,12.0,38.0,31.0,101.0,5.1,69.0,2.0,11.0,6.0,8.0,14.0,0.71,8.0,0.0,1.0,4.0,1.0,0.0,19.0,11.0,0.0,10.0,9.0,6.0,26.0,23.1,20.0,269.0,80.0,29.7,39.0,130.0,100.0,16.0,1.0,0.0,15.0,16.0,3.0,0.0,1299.0,9.0,105.0,707.0,597.0,137.0,1259.0,50.0,86.0,58.1,55.0,2.0,1021.0,5326.0,3430.0,173.0,49.0,27.0,1267.0,1057.0,83.4,38.0,54.0,0.0,21.0,24.0,3.0,0.0,0.0,0.0,123.0,7.0,16.0,30.4
Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,18,2002,34.0,21.0,1731.0,2.0,5.0,0.0,0.0,2.0,0.0,0.1,0.26,0.36,0.1,0.36,3.3,3.3,5.1,0.17,0.27,0.44,0.17,0.44,19.2,27.0,12.0,2.0,44.4,1.4,0.62,0.07,0.17,0.12,-1.3,-1.3,594.0,827.0,71.8,11181.0,3612.0,295.0,346.0,85.3,177.0,231.0,76.6,104.0,210.0,49.5,-0.1,58.0,55.0,27.0,8.0,59.0,691.0,136.0,48.0,7.0,132.0,61.0,41.0,76.0,26.0,37.0,3.0,526.0,92.0,209.0,115.0,667.0,16.0,6.0,12.0,1.0,18.0,31.0,24.0,94.0,4.89,50.0,32.0,1.0,2.0,7.0,8.0,0.42,5.0,3.0,0.0,0.0,0.0,0.0,38.0,21.0,11.0,13.0,14.0,14.0,50.0,28.0,36.0,391.0,110.0,28.1,75.0,184.0,132.0,12.0,1.0,0.0,11.0,9.0,12.0,0.0,1064.0,14.0,156.0,554.0,444.0,47.0,936.0,33.0,62.0,53.2,37.0,4.0,719.0,4413.0,2513.0,115.0,35.0,13.0,884.0,717.0,81.1,38.0,45.0,0.0,20.0,31.0,2.0,0.0,0.0,0.0,118.0,15.0,31.0,32.6
Dennis Appiah,fr FRA,DF,Nantes,28,1992,22.0,16.0,1556.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,1.0,0.01,0.06,0.07,0.01,0.07,17.3,7.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.03,-0.2,-0.2,634.0,861.0,73.6,10582.0,5626.0,323.0,369.0,87.5,251.0,343.0,73.2,56.0,123.0,45.5,1.0,11.0,50.0,14.0,5.0,79.0,672.0,189.0,10.0,0.0,98.0,13.0,41.0,0.0,0.0,0.0,0.0,456.0,188.0,217.0,113.0,506.0,45.0,179.0,4.0,3.0,22.0,25.0,26.0,24.0,1.39,21.0,0.0,2.0,0.0,0.0,5.0,0.29,4.0,0.0,1.0,0.0,0.0,0.0,58.0,30.0,36.0,14.0,8.0,32.0,59.0,54.2,27.0,297.0,103.0,34.7,157.0,98.0,42.0,33.0,7.0,0.0,26.0,21.0,70.0,0.0,1069.0,55.0,347.0,493.0,294.0,15.0,882.0,14.0,22.0,63.6,16.0,0.0,534.0,2658.0,1502.0,75.0,32.0,2.0,584.0,522.0,89.4,13.0,18.0,0.0,16.0,4.0,1.0,0.0,1.0,0.0,167.0,31.0,20.0,60.8
Luiz Araújo,br BRA,MF,Lille,24,1996,28.0,17.0,1496.0,4.0,2.0,0.0,0.0,5.0,0.0,0.24,0.12,0.36,0.24,0.36,3.7,3.7,2.6,0.22,0.16,0.38,0.22,0.38,16.6,50.0,10.0,1.0,20.0,3.01,0.6,0.08,0.4,0.07,0.3,0.3,463.0,611.0,75.8,9038.0,2437.0,195.0,238.0,81.9,187.0,229.0,81.7,71.0,108.0,65.7,-0.6,22.0,45.0,23.0,3.0,64.0,594.0,17.0,3.0,4.0,110.0,25.0,25.0,5.0,2.0,2.0,0.0,413.0,88.0,110.0,495.0,73.0,28.0,8.0,1.0,2.0,11.0,20.0,26.0,50.0,3.01,33.0,0.0,10.0,4.0,2.0,5.0,0.3,4.0,0.0,0.0,1.0,0.0,0.0,40.0,22.0,14.0,16.0,10.0,6.0,30.0,20.0,24.0,300.0,72.0,24.0,63.0,152.0,85.0,21.0,2.0,0.0,19.0,13.0,4.0,0.0,860.0,12.0,104.0,415.0,426.0,51.0,843.0,42.0,74.0,56.8,45.0,2.0,643.0,3862.0,2244.0,112.0,30.0,11.0,742.0,621.0,83.7,35.0,37.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,129.0,9.0,23.0,28.1
Karim Aribi,dz ALG,FW,Nîmes,26,1994,13.0,2.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.31,0.07,0.38,0.31,0.38,3.3,9.0,2.0,0.0,22.2,2.76,0.61,0.0,0.0,0.11,-1.0,-1.0,40.0,62.0,64.5,509.0,84.0,27.0,38.0,71.1,11.0,17.0,64.7,0.0,3.0,0.0,-0.2,2.0,0.0,1.0,0.0,4.0,53.0,9.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,13.0,13.0,11.0,37.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,2.14,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,60.0,14.0,23.3,8.0,26.0,26.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,105.0,3.0,16.0,48.0,51.0,16.0,96.0,3.0,6.0,50.0,3.0,0.0,51.0,219.0,105.0,4.0,3.0,1.0,191.0,74.0,38.7,13.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,11.0,41.0,21.2
Roger Assalé,ci CIV,"FW,MF",Dijon,26,1993,17.0,11.0,828.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11,0.11,0.22,0.11,0.22,0.8,0.8,0.6,0.09,0.07,0.16,0.09,0.16,9.2,11.0,5.0,0.0,45.5,1.2,0.54,0.09,0.2,0.07,0.2,0.2,126.0,183.0,68.9,2138.0,479.0,69.0,92.0,75.0,42.0,64.0,65.6,14.0,18.0,77.8,0.4,4.0,5.0,6.0,1.0,14.0,177.0,6.0,2.0,0.0,35.0,3.0,5.0,0.0,0.0,0.0,0.0,138.0,26.0,19.0,28.0,136.0,11.0,1.0,1.0,1.0,2.0,13.0,7.0,11.0,1.2,6.0,0.0,1.0,1.0,2.0,4.0,0.43,2.0,0.0,0.0,1.0,1.0,0.0,9.0,7.0,4.0,3.0,2.0,4.0,13.0,30.8,9.0,123.0,32.0,26.0,11.0,66.0,46.0,7.0,3.0,0.0,4.0,7.0,2.0,0.0,302.0,3.0,37.0,153.0,146.0,32.0,298.0,17.0,24.0,70.8,18.0,1.0,233.0,1376.0,791.0,42.0,21.0,7.0,382.0,222.0,58.1,22.0,33.0,0.0,12.0,26.0,5.0,1.0,0.0,0.0,39.0,9.0,22.0,29.0
Youcef Attal,dz ALG,"DF,MF",Nice,24,1996,18.0,13.0,956.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,0.6,0.6,0.5,0.06,0.05,0.1,0.06,0.1,10.6,8.0,5.0,0.0,62.5,0.75,0.47,0.13,0.2,0.07,0.4,0.4,508.0,633.0,80.3,8305.0,2515.0,265.0,301.0,88.0,198.0,230.0,86.1,36.0,71.0,50.7,-0.5,5.0,24.0,12.0,7.0,41.0,537.0,96.0,11.0,0.0,79.0,14.0,41.0,1.0,0.0,1.0,0.0,438.0,122.0,73.0,28.0,497.0,16.0,84.0,1.0,0.0,15.0,17.0,20.0,20.0,1.88,12.0,1.0,5.0,0.0,2.0,1.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,31.0,22.0,16.0,13.0,2.0,19.0,35.0,54.3,16.0,131.0,37.0,28.2,52.0,53.0,26.0,14.0,2.0,0.0,12.0,26.0,14.0,0.0,796.0,31.0,212.0,382.0,269.0,27.0,705.0,22.0,44.0,50.0,23.0,5.0,549.0,2802.0,1726.0,83.0,14.0,9.0,608.0,521.0,85.7,24.0,20.0,0.0,18.0,26.0,7.0,0.0,0.0,0.0,84.0,10.0,19.0,34.5
Jean-Kévin Augustin,fr FRA,FW,Nantes,23,1997,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,50.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,8.0,4.0,50.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0,14.0,5.0,35.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ludovic Baal,gf GUF,"DF,MF",Brest,34,1986,7.0,3.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.17,0.17,0.0,0.17,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,254.0,84.6,4312.0,1737.0,76.0,84.0,90.5,104.0,116.0,89.7,33.0,47.0,70.2,-0.6,3.0,30.0,2.0,2.0,22.0,232.0,22.0,8.0,0.0,31.0,5.0,2.0,0.0,0.0,0.0,0.0,182.0,36.0,36.0,218.0,9.0,7.0,14.0,0.0,0.0,6.0,5.0,2.0,7.0,2.13,5.0,1.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.0,1.0,2.0,50.0,1.0,59.0,13.0,22.0,33.0,22.0,4.0,8.0,1.0,0.0,7.0,2.0,8.0,0.0,288.0,19.0,108.0,159.0,34.0,0.0,268.0,6.0,7.0,85.7,6.0,1.0,199.0,988.0,570.0,16.0,1.0,0.0,211.0,198.0,93.8,3.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,40.0,8.0,7.0,53.3
Loïc Bade,fr FRA,DF,Lens,20,2000,31.0,29.0,2610.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.02,0.01,0.03,0.02,0.03,29.0,11.0,3.0,0.0,27.3,0.38,0.1,0.0,0.0,0.06,-0.6,-0.6,1667.0,1891.0,88.2,38833.0,10221.0,369.0,402.0,91.8,910.0,978.0,93.0,377.0,488.0,77.3,-0.3,6.0,89.0,3.0,3.0,80.0,1848.0,43.0,36.0,0.0,193.0,79.0,6.0,0.0,0.0,0.0,0.0,1530.0,87.0,274.0,134.0,1615.0,76.0,3.0,6.0,3.0,41.0,24.0,11.0,19.0,0.66,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,38.0,56.0,15.0,0.0,26.0,53.0,49.1,27.0,314.0,117.0,37.3,198.0,114.0,2.0,56.0,19.0,0.0,37.0,52.0,225.0,2.0,2307.0,332.0,1289.0,1161.0,56.0,13.0,2267.0,21.0,24.0,87.5,21.0,0.0,1481.0,11201.0,6770.0,118.0,18.0,2.0,1538.0,1505.0,97.9,10.0,11.0,1.0,44.0,17.0,1.0,0.0,0.0,0.0,337.0,130.0,65.0,66.7
Benoît Badiashile,fr FRA,DF,Monaco,19,2001,35.0,32.0,2870.0,2.0,1.0,0.0,0.0,5.0,0.0,0.06,0.03,0.09,0.06,0.09,1.9,1.9,0.7,0.06,0.02,0.08,0.06,0.08,31.9,23.0,4.0,0.0,17.4,0.72,0.13,0.09,0.5,0.08,0.1,0.1,2112.0,2387.0,88.5,48785.0,15009.0,472.0,516.0,91.5,1192.0,1277.0,93.3,439.0,575.0,76.3,0.3,4.0,194.0,5.0,0.0,160.0,2341.0,46.0,39.0,3.0,171.0,93.0,1.0,0.0,0.0,0.0,0.0,1873.0,175.0,339.0,1868.0,370.0,86.0,7.0,3.0,4.0,38.0,16.0,16.0,25.0,0.78,22.0,0.0,0.0,2.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,18.0,13.0,0.0,10.0,29.0,34.5,19.0,202.0,74.0,36.6,98.0,98.0,6.0,39.0,15.0,0.0,24.0,38.0,179.0,1.0,2698.0,250.0,1171.0,1623.0,76.0,28.0,2655.0,4.0,4.0,100.0,4.0,0.0,1762.0,8927.0,5233.0,140.0,14.0,0.0,2006.0,1979.0,98.7,7.0,5.0,0.0,34.0,15.0,2.0,0.0,0.0,0.0,375.0,104.0,40.0,72.2
Stéphane Bahoken,cm CMR,FW,Angers,28,1992,30.0,18.0,1616.0,6.0,2.0,0.0,1.0,4.0,0.0,0.33,0.11,0.45,0.33,0.45,7.4,6.6,1.4,0.41,0.08,0.49,0.37,0.45,18.0,57.0,23.0,0.0,40.4,3.17,1.28,0.11,0.26,0.12,-1.4,-0.6,249.0,349.0,71.3,3644.0,611.0,143.0,190.0,75.3,76.0,98.0,77.6,18.0,25.0,72.0,0.6,13.0,14.0,8.0,2.0,17.0,321.0,28.0,0.0,4.0,91.0,3.0,19.0,0.0,0.0,0.0,0.0,244.0,69.0,36.0,24.0,286.0,15.0,1.0,11.0,0.0,2.0,19.0,19.0,26.0,1.45,16.0,0.0,4.0,2.0,2.0,5.0,0.28,4.0,0.0,1.0,0.0,0.0,0.0,18.0,13.0,1.0,12.0,5.0,5.0,11.0,45.5,6.0,282.0,74.0,26.2,20.0,124.0,138.0,12.0,0.0,0.0,12.0,11.0,12.0,0.0,622.0,11.0,30.0,333.0,294.0,78.0,593.0,14.0,29.0,48.3,17.0,1.0,422.0,1882.0,843.0,51.0,16.0,13.0,911.0,453.0,49.7,69.0,39.0,0.0,31.0,29.0,19.0,0.0,0.0,0.0,69.0,20.0,62.0,24.4
Stefan Bajic,fr FRA,GK,Saint-Étienne,18,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,36.0,61.1,575.0,296.0,5.0,5.0,100.0,11.0,11.0,100.0,6.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,17.0,3.0,23.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,35.0,38.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.0,74.0,30.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
